idx,domain,context,skill,span,time
472,social,Local,"['Idea Development', 'Style Register', 'Relational Address']",,7.831
473,social,Extended,"['Terminology Control', 'Style Register', 'Reference Consistency']","[{""start"":22,""end"":29,""text"":""classes"",""labels"":[""need context""]},{""start"":56,""end"":65,""text"":""libraries"",""labels"":[""need context""]}]",13.669
474,social,Local,"['Terminology Control', 'Style Register', 'Reference Consistency']","[{""start"":23,""end"":30,""text"":""padding"",""labels"":[""need context""]}]",15.957
475,social,Sentence-level,"['Style Register', 'Logical Connectivity', 'Relational Address']",,10.074
476,social,Universal,"['Terminology Control', 'Style Register', 'Relational Address']","[{""start"":14,""end"":23,""text"":""Bootstrap"",""labels"":[""need context""]}]",8.208
477,social,Extended,"['Terminology Control', 'Style Register', 'Reference Consistency']","[{""start"":8,""end"":17,""text"":""Bootstrap"",""labels"":[""need context""]},{""start"":45,""end"":53,""text"":""tailwind"",""labels"":[""need context""]}]",18.883
478,social,Sentence-level,"['Style Register', 'Participant Focus', 'Relational Address']",,8.886
479,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Logical Connectivity']",,1626.207
480,social,Local,"['Idea Development', 'Style Register', 'Relational Address']",,7.916
481,social,Local,"['Idea Development', 'Style Register', 'Relational Address']",,18.48
482,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,5.327
483,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,5.967
484,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,12.625
485,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,7.173
486,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,4.662
487,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":29,""end"":34,""text"":""niche"",""labels"":[""need context""]}]",15.322
488,social,Sentence-level,"['Style Register', 'Logical Connectivity', 'Relational Address']",,10.576
489,social,Sentence-level,"['Style Register', 'Participant Focus', 'Relational Address']",,10.02
490,social,Sentence-level,"['Style Register', 'Logical Connectivity', 'Relational Address']",,8.277
491,social,Extended,"['Terminology Control', 'Style Register', 'Relational Address']","[{""start"":0,""end"":5,""text"":""Sweep"",""labels"":[""need context""]}]",10.792000000000002
492,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,13.941
493,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,7.064
494,social,Sentence-level,"['Style Register', 'Participant Focus', 'Relational Address']",,5.185
495,social,Local,"['Information Density', 'Terminology Control', 'Style Register']",,17.047
496,social,Local,"['Idea Development', 'Style Register', 'Relational Address']",,9.192
497,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,7.395
498,social,Sentence-level,"['Terminology Control', 'Style Register', 'Relational Address']",,26.199
499,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,13.159
500,social,Local,"['Style Register', 'Participant Focus', 'Relational Address']",,9.322
501,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,7.512
502,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,6.101
503,social,Sentence-level,"['Terminology Control', 'Style Register', 'Logical Connectivity']",,25.579
504,social,Sentence-level,"['Terminology Control', 'Style Register', 'Relational Address']",,15.575
505,social,Sentence-level,"['Terminology Control', 'Style Register', 'Participant Focus']",,28.777
506,social,Sentence-level,"['Terminology Control', 'Style Register', 'Relational Address']",,9.189
507,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,6.757
508,social,Universal,"['Style Register', 'Reference Consistency', 'Logical Connectivity']","[{""start"":26,""end"":33,""text"":""Thing 1"",""labels"":[""need context""]},{""start"":39,""end"":47,""text"":""Heathrow"",""labels"":[""need context""]}]",25.309
509,social,Sentence-level,"['Terminology Control', 'Style Register', 'Relational Address']",,26.318
510,social,Local,"['Style Register', 'Participant Focus', 'Relational Address']",,10.438
511,social,Local,"['Style Register', 'Participant Focus', 'Relational Address']",,8.647
512,social,Universal,"['Terminology Control', 'Logical Connectivity', 'Modality and Attitude']","[{""start"":21,""end"":45,""text"":""kneadatite (green stuff)"",""labels"":[""need context""]}]",28.814
513,social,Universal,"['Terminology Control', 'Style Register', 'Participant Focus']","[{""start"":49,""end"":52,""text"":""M&M"",""labels"":[""need context""]}]",19.253
514,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']",,5.102
515,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']",,5.823
516,social,Sentence-level,"['Style Register', 'Logical Connectivity', 'Relational Address']",,5.369
517,literary,Sentence-level,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']",,10.656
518,literary,Local,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']","[{""start"":12,""end"":14,""text"":""he"",""labels"":[""need context""]}]",14.043
519,literary,Sentence-level,"['Reference Consistency', 'Participant Focus', 'Modality and Attitude']",,15.236
520,literary,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,6.487
521,literary,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":1,""end"":13,""text"":""My own fligh"",""labels"":[""need context""]}]",14.901
522,literary,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,8.847
523,literary,Sentence-level,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']",,9.621
524,literary,Local,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']","[{""start"":0,""end"":15,""text"":""That being said"",""labels"":[""need context""]}]",12.098
525,literary,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,9.355
526,literary,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":5,""end"":8,""text"":""you"",""labels"":[""need context""]},{""start"":22,""end"":24,""text"":""us"",""labels"":[""need context""]}]",17.916
527,literary,Sentence-level,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']",,6.815
528,literary,Sentence-level,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']",,10.463
529,literary,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":0,""end"":2,""text"":""We"",""labels"":[""need context""]},{""start"":13,""end"":40,""text"":""our big, strong, fighty guy"",""labels"":[""need context""]}]",17.298
530,literary,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":7,""end"":9,""text"":""he"",""labels"":[""need context""]},{""start"":26,""end"":28,""text"":""us"",""labels"":[""need context""]}]",10.268
531,literary,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":1,""end"":6,""text"":""He'll"",""labels"":[""need context""]}]",12.154
532,literary,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,5.722
533,literary,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,5.67
534,literary,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,6.128
535,literary,Local,"['Idea Development', 'Style Register', 'Reference Consistency']","[{""start"":11,""end"":13,""text"":""he"",""labels"":[""need context""]}]",11.03
536,news,Extended,"['Reference Consistency', 'Participant Focus', 'Modality and Attitude']","[{""start"":0,""end"":4,""text"":""Siso"",""labels"":[""need context""]}]",26.421
537,news,Sentence-level,"['Terminology Control', 'Participant Focus', 'Modality and Attitude']",,11.012
538,news,Universal,"['Terminology Control', 'Reference Consistency', 'Modality and Attitude']",,17.513
539,news,Sentence-level,"['Terminology Control', 'Reference Consistency', 'Modality and Attitude']",,10.736
540,news,Universal,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']","[{""start"":48,""end"":77,""text"":""Venezuela, Trinidad and Miami"",""labels"":[""need context""]},{""start"":22,""end"":28,""text"":""Madrid"",""labels"":[""need context""]}]",19.708
541,news,Sentence-level,"['Information Density', 'Reference Consistency', 'Modality and Attitude']",,16.791
542,news,Sentence-level,"['Reference Consistency', 'Participant Focus', 'Modality and Attitude']",,10.363
543,news,Sentence-level,"['Information Density', 'Participant Focus', 'Modality and Attitude']",,10.015
544,news,Universal,"['Terminology Control', 'Reference Consistency', 'Modality and Attitude']","[{""start"":125,""end"":143,""text"":""Los Angeles County"",""labels"":[""need context""]}]",24.445
545,news,Sentence-level,"['Reference Consistency', 'Participant Focus', 'Modality and Attitude']",,21.552
546,news,Sentence-level,"['Idea Development', 'Reference Consistency', 'Relational Address']",,27.039
547,news,Extended,"['Reference Consistency', 'Modality and Attitude', 'Relational Address']",,17.945
548,news,Sentence-level,"['Idea Development', 'Modality and Attitude', 'Relational Address']",,16.012
549,news,Extended,"['Information Density', 'Terminology Control', 'Reference Consistency']","[{""start"":51,""end"":61,""text"":""Sydney CBD"",""labels"":[""need context""]}]",19.35
550,news,Local,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']","[{""start"":29,""end"":37,""text"":""the same"",""labels"":[""need context""]}]",38.373
551,news,Sentence-level,"['Information Density', 'Logical Connectivity', 'Modality and Attitude']",,14.137
552,news,Sentence-level,"['Idea Development', 'Logical Connectivity', 'Modality and Attitude']",,18.194
553,news,Sentence-level,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']",,8.126
554,news,Sentence-level,"['Information Density', 'Terminology Control', 'Logical Connectivity']",,20.245
555,news,Extended,"['Reference Consistency', 'Participant Focus', 'Modality and Attitude']","[{""start"":37,""end"":40,""text"":""NSW"",""labels"":[""need context""]}]",19.344
556,news,Sentence-level,"['Idea Development', 'Logical Connectivity', 'Modality and Attitude']",,10.892
557,news,Sentence-level,"['Idea Development', 'Logical Connectivity', 'Modality and Attitude']",,10.367
558,news,Sentence-level,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']",,13.376
559,news,Extended,"['Terminology Control', 'Reference Consistency', 'Participant Focus']","[{""start"":26,""end"":29,""text"":""NSW"",""labels"":[""need context""]}]",14.303
560,news,Universal,"['Terminology Control', 'Reference Consistency', 'Modality and Attitude']","[{""start"":1,""end"":2,""text"":""e"",""labels"":[""need context""]}]",16.236
561,news,Local,"['Idea Development', 'Style Register', 'Modality and Attitude']",,22.86
562,news,Universal,"['Terminology Control', 'Participant Focus', 'Modality and Attitude']","[{""start"":11,""end"":35,""text"":""the World Economic Forum"",""labels"":[""need context""]}]",18.25
563,news,Extended,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']","[{""start"":5,""end"":18,""text"":""he World Bank"",""labels"":[""need context""]}]",28.103
564,news,Local,"['Reference Consistency', 'Participant Focus', 'Modality and Attitude']","[{""start"":0,""end"":39,""text"":""The international financial institution"",""labels"":[""need context""]}]",12.676
565,news,Local,"['Information Density', 'Reference Consistency', 'Modality and Attitude']",,11.064
566,news,Local,"['Terminology Control', 'Style Register', 'Reference Consistency']","[{""start"":200,""end"":208,""text"":""the plan"",""labels"":[""need context""]}]",22.927
567,news,Sentence-level,"['Style Register', 'Reference Consistency', 'Logical Connectivity']",,10.222
568,news,Sentence-level,"['Reference Consistency', 'Participant Focus', 'Modality and Attitude']",,12.221
569,news,Local,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']",,37.086
570,news,Sentence-level,"['Idea Development', 'Participant Focus', 'Modality and Attitude']",,16.415
571,news,Sentence-level,"['Terminology Control', 'Participant Focus', 'Modality and Attitude']",,13.49
572,news,Sentence-level,"['Information Density', 'Terminology Control', 'Modality and Attitude']",,10.227
573,news,Universal,"['Terminology Control', 'Reference Consistency', 'Modality and Attitude']","[{""start"":72,""end"":81,""text"":""Maparasha"",""labels"":[""need context""]},{""start"":55,""end"":60,""text"":""Masai"",""labels"":[""need context""]}]",21.189
574,news,Universal,"['Terminology Control', 'Style Register', 'Reference Consistency']","[{""start"":0,""end"":2,""text"":""He"",""labels"":[""need context""]},{""start"":8,""end"":16,""text"":""Le Monde"",""labels"":[""need context""]}]",19.694
575,news,Extended,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']",,16.079
576,news,Sentence-level,"['Terminology Control', 'Participant Focus', 'Modality and Attitude']",,30.489
577,news,Local,"['Terminology Control', 'Reference Consistency', 'Modality and Attitude']","[{""start"":0,""end"":3,""text"":""Its"",""labels"":[""need context""]}]",14.299
578,news,Local,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']",,16.088
579,news,Sentence-level,"['Information Density', 'Participant Focus', 'Modality and Attitude']",,16.54
580,news,Local,"['Terminology Control', 'Reference Consistency', 'Modality and Attitude']",,13.88
581,news,Sentence-level,"['Terminology Control', 'Participant Focus', 'Modality and Attitude']",,15.197
582,news,Sentence-level,"['Terminology Control', 'Style Register', 'Modality and Attitude']",,13.941
583,news,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,8.602
584,news,Extended,"['Reference Consistency', 'Participant Focus', 'Modality and Attitude']","[{""start"":0,""end"":14,""text"":""The World Bank"",""labels"":[""need context""]},{""start"":31,""end"":43,""text"":""that message"",""labels"":[""need context""]}]",23.378
585,news,Local,"['Reference Consistency', 'Participant Focus', 'Modality and Attitude']","[{""start"":4,""end"":13,""text"":""Betta Edu"",""labels"":[""need context""]}]",29.612
586,news,Universal,"['Information Density', 'Terminology Control', 'Participant Focus']","[{""start"":244,""end"":256,""text"":""N585 million"",""labels"":[""need context""]}]",21.318
587,news,Universal,"['Terminology Control', 'Reference Consistency', 'Modality and Attitude']","[{""start"":201,""end"":214,""text"":"" N585 million"",""labels"":[""need context""]},{""start"":0,""end"":12,""text"":""The minister"",""labels"":[""need context""]}]",27.006
588,news,Extended,"['Terminology Control', 'Reference Consistency', 'Logical Connectivity']","[{""start"":47,""end"":50,""text"":""Edu"",""labels"":[""need context""]}]",23.263
589,news,Sentence-level,"['Terminology Control', 'Reference Consistency', 'Modality and Attitude']",,26.952
590,news,Sentence-level,"['Reference Consistency', 'Participant Focus', 'Modality and Attitude']",,20.014
591,news,Sentence-level,"['Information Density', 'Terminology Control', 'Style Register']",,19.483
592,news,Local,"['Terminology Control', 'Reference Consistency', 'Modality and Attitude']",,13.785
593,news,Universal,"['Style Register', 'Reference Consistency', 'Modality and Attitude']","[{""start"":21,""end"":36,""text"":""Ventures Africa"",""labels"":[""need context""]}]",23.106
594,news,Local,"['Terminology Control', 'Reference Consistency', 'Modality and Attitude']","[{""start"":7,""end"":19,""text"":""her ministry"",""labels"":[""need context""]},{""start"":43,""end"":46,""text"":""her"",""labels"":[""need context""]}]",16.552
595,news,Local,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']",,26.842
596,news,Sentence-level,"['Terminology Control', 'Logical Connectivity', 'Modality and Attitude']",,11.712
597,news,Local,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']","[{""start"":0,""end"":2,""text"":""He"",""labels"":[""need context""]},{""start"":21,""end"":24,""text"":""she"",""labels"":[""need context""]}]",12.334
598,news,Universal,"['Terminology Control', 'Reference Consistency', 'Modality and Attitude']","[{""start"":5,""end"":12,""text"":""Twitter"",""labels"":[""need context""]},{""start"":104,""end"":117,""text"":""the ministry "",""labels"":[""need context""]}]",22.62
599,news,Universal,"['Terminology Control', 'Reference Consistency', 'Modality and Attitude']","[{""start"":41,""end"":48,""text"":""Twitter"",""labels"":[""need context""]},{""start"":164,""end"":187,""text"":""the suspended minister."",""labels"":[""need context""]}]",20.75
600,news,Local,"['Information Density', 'Reference Consistency', 'Modality and Attitude']","[{""start"":18,""end"":30,""text"":""the minister"",""labels"":[""need context""]},{""start"":0,""end"":3,""text"":""She"",""labels"":[""need context""]}]",16.572
601,news,Local,"['Information Density', 'Idea Development', 'Reference Consistency']","[{""start"":9,""end"":32,""text"":""these expert arguments,"",""labels"":[""need context""]}]",15.712
602,news,Sentence-level,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']",,14.315
603,social,Sentence-level,"['Style Register', 'Logical Connectivity', 'Relational Address']",,22.3
604,social,Universal,"['Style Register', 'Reference Consistency', 'Logical Connectivity']","[{""start"":56,""end"":85,""text"":""Warhammer, Gundam, Battletech"",""labels"":[""need context""]}]",21.108
605,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":9,""end"":29,""text"":"" these other sources"",""labels"":[""need context""]}]",12.444
606,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,5.624
607,social,Local,"['Style Register', 'Participant Focus', 'Relational Address']",,9.759
608,,Sentence-level,"['Style Register', 'Logical Connectivity', 'Relational Address']",,28.936
609,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":8,""end"":17,""text"":"" every se"",""labels"":[""need context""]}]",71.325
610,social,Universal,"['Terminology Control', 'Style Register', 'Relational Address']","[{""start"":134,""end"":140,""text"":""GI Joe"",""labels"":[""need context""]},{""start"":150,""end"":163,""text"":""Traansformers"",""labels"":[""need context""]}]",14.654
611,social,Extended,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":33,""end"":74,""text"":"" Berry's 3D printed pacifist robot family"",""labels"":[""need context""]}]",13.186
612,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']",,14.07
613,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,15.432
614,social,Local,"['Idea Development', 'Style Register', 'Relational Address']",,5.509
615,social,Local,"['Style Register', 'Logical Connectivity', 'Relational Address']",,12.348
616,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":27,""end"":31,""text"":""this"",""labels"":[""need context""]},{""start"":73,""end"":87,""text"":""the second one"",""labels"":[""need context""]}]",19.598
617,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,7.261
618,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']",,5.785
619,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":35,""end"":37,""text"":""it"",""labels"":[""need context""]}]",9.266
620,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":0,""end"":13,""text"":""The other one"",""labels"":[""need context""]}]",9.36
621,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":32,""end"":51,""text"":""the new nesting box"",""labels"":[""need context""]}]",39.704
622,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,13.987
623,social,Sentence-level,"['Style Register', 'Logical Connectivity', 'Relational Address']",,5.27
624,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,3.862
625,social,Sentence-level,"['Style Register', 'Modality and Attitude', 'Relational Address']",,6.781
626,social,Universal,"['Terminology Control', 'Style Register', 'Relational Address']","[{""start"":27,""end"":32,""text"":""ESP32"",""labels"":[""need context""]},{""start"":81,""end"":87,""text"":""IR-LED"",""labels"":[""need context""]},{""start"":102,""end"":115,""text"":""Raspberry Pi "",""labels"":[""need context""]}]",20.032
627,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,7.087
628,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,9.919
629,social,Sentence-level,"['Terminology Control', 'Style Register', 'Relational Address']",,8.378
630,social,Sentence-level,"['Style Register', 'Logical Connectivity', 'Relational Address']",,9.701
631,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,13.792
632,social,Sentence-level,"['Style Register', 'Participant Focus', 'Relational Address']",,9.666
633,social,Local,"['Terminology Control', 'Style Register', 'Relational Address']","[{""start"":14,""end"":21,""text"":""feature"",""labels"":[""need context""]}]",11.765
634,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,7.406
635,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,39.242
636,social,Local,"['Terminology Control', 'Style Register', 'Reference Consistency']","[{""start"":73,""end"":75,""text"":""it"",""labels"":[""need context""]}]",17.643
637,social,Local,"['Style Register', 'Reference Consistency', 'Logical Connectivity']","[{""start"":4,""end"":16,""text"":""the new ones"",""labels"":[""need context""]}]",19.044
638,social,Universal,"['Terminology Control', 'Style Register', 'Reference Consistency']","[{""start"":61,""end"":75,""text"":""TP-Link cpe210"",""labels"":[""need context""]}]",16.473
639,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":17,""end"":21,""text"":""that"",""labels"":[""need context""]}]",14.302
640,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Participant Focus']",,22.302
641,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Logical Connectivity']",,13.033
642,social,Local,"['Style Register', 'Reference Consistency', 'Modality and Attitude']","[{""start"":0,""end"":2,""text"":""It"",""labels"":[""need context""]}]",19.418
643,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Modality and Attitude']",,8.064
644,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Modality and Attitude']",,19.129
645,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,5.97
646,social,Sentence-level,"['Terminology Control', 'Style Register', 'Relational Address']",,5.477
647,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Modality and Attitude']",,16.004
648,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Modality and Attitude']",,18.681
649,social,Local,"['Idea Development', 'Style Register', 'Reference Consistency']",,15.37
650,social,Local,"['Idea Development', 'Style Register', 'Participant Focus']",,16.662
651,social,Local,"['Idea Development', 'Style Register', 'Relational Address']",,12.343
652,social,Extended,"['Terminology Control', 'Reference Consistency', 'Logical Connectivity']","[{""start"":25,""end"":32,""text"":""Digikey"",""labels"":[""need context""]},{""start"":82,""end"":85,""text"":""PCB"",""labels"":[""need context""]}]",67.779
653,social,Local,"['Idea Development', 'Style Register', 'Relational Address']",,5.819
654,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":7,""end"":11,""text"":""it's"",""labels"":[""need context""]}]",8.6
655,social,Sentence-level,"['Idea Development', 'Terminology Control', 'Style Register']",,24.231
656,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":46,""end"":59,""text"":""it does(n't)."",""labels"":[""need context""]}]",20.65
657,social,Sentence-level,"['Style Register', 'Participant Focus', 'Relational Address']",,7.121
658,social,Universal,"['Terminology Control', 'Style Register', 'Reference Consistency']","[{""start"":85,""end"":88,""text"":""GND"",""labels"":[""need context""]}]",15.077
659,social,Local,"['Terminology Control', 'Style Register', 'Reference Consistency']",,16.314
660,social,Extended,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":4,""end"":7,""text"":""ESP"",""labels"":[""need context""]}]",13.25
661,social,Local,"['Style Register', 'Reference Consistency', 'Logical Connectivity']","[{""start"":19,""end"":22,""text"":""it'"",""labels"":[""need context""]}]",15.109
662,social,Universal,"['Terminology Control', 'Style Register', 'Reference Consistency']","[{""start"":46,""end"":54,""text"":""Tasmotas"",""labels"":[""need context""]}]",15.085
663,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,6.681
664,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":14,""end"":26,""text"":""a bigger one"",""labels"":[""need context""]}]",10.701
665,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":24,""end"":32,""text"":""Workshop"",""labels"":[""need context""]}]",8.304
666,social,Sentence-level,"['Style Register', 'Participant Focus', 'Relational Address']",,4.851
667,social,Local,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']","[{""start"":63,""end"":65,""text"":""it"",""labels"":[""need context""]},{""start"":122,""end"":124,""text"":""it"",""labels"":[""need context""]}]",32.028
668,social,Local,"['Idea Development', 'Style Register', 'Reference Consistency']","[{""start"":60,""end"":62,""text"":""it"",""labels"":[""need context""]}]",15.981
669,social,Universal,"['Terminology Control', 'Style Register', 'Relational Address']","[{""start"":13,""end"":19,""text"":""Amazon"",""labels"":[""need context""]}]",15.369
670,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Logical Connectivity']",,9.235
671,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,13.237
672,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":0,""end"":4,""text"":""They"",""labels"":[""need context""]},{""start"":28,""end"":36,""text"":"" the one"",""labels"":[""need context""]}]",12.491
673,social,Local,"['Terminology Control', 'Reference Consistency', 'Modality and Attitude']","[{""start"":5,""end"":39,""text"":""the old and the new Listing titles"",""labels"":[""need context""]}]",17.436
674,social,Sentence-level,"['Idea Development', 'Style Register', 'Reference Consistency']",,9.414
675,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,7.849
676,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Modality and Attitude']",,17.274
677,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":40,""end"":44,""text"":""that"",""labels"":[""need context""]}]",10.162
678,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,4.607
679,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Logical Connectivity']",,29.115
680,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,3.717
681,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":20,""end"":33,""text"":""the new panel"",""labels"":[""need context""]}]",57.702
682,social,Local,"['Style Register', 'Reference Consistency', 'Logical Connectivity']","[{""start"":0,""end"":2,""text"":""It"",""labels"":[""need context""]}]",12.505
683,social,Universal,"['Terminology Control', 'Style Register', 'Reference Consistency']","[{""start"":23,""end"":27,""text"":""ping"",""labels"":[""need context""]},{""start"":72,""end"":74,""text"":""it"",""labels"":[""need context""]}]",24.479
684,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,7.804
685,social,Sentence-level,"['Style Register', 'Participant Focus', 'Relational Address']",,5.365
686,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":40,""end"":44,""text"":""them"",""labels"":[""need context""]},{""start"":3,""end"":7,""text"":""they"",""labels"":[""need context""]}]",15.841
687,social,Universal,"['Terminology Control', 'Logical Connectivity', 'Relational Address']","[{""start"":37,""end"":50,""text"":""Finsbury Park"",""labels"":[""need context""]}]",25.772
688,social,Local,"['Idea Development', 'Style Register', 'Relational Address']",,5.154
689,social,Universal,"['Terminology Control', 'Style Register', 'Relational Address']","[{""start"":5,""end"":14,""text"":""Matt Gray"",""labels"":[""need context""]}]",8.796
690,social,Universal,"['Terminology Control', 'Style Register', 'Reference Consistency']","[{""start"":22,""end"":33,""text"":""Sainsbury’s"",""labels"":[""need context""]},{""start"":37,""end"":57,""text"":""Haringey Green Lanes"",""labels"":[""need context""]},{""start"":0,""end"":7,""text"":""They’re"",""labels"":[""need context""]}]",21.665
691,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":34,""end"":38,""text"":""them"",""labels"":[""need context""]}]",11.644
692,social,Local,"['Style Register', 'Reference Consistency', 'Logical Connectivity']","[{""start"":46,""end"":50,""text"":"" it."",""labels"":[""need context""]}]",15.216
693,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":3,""end"":10,""text"":""they’re"",""labels"":[""need context""]},{""start"":59,""end"":63,""text"":""them"",""labels"":[""need context""]}]",12.728
694,social,Sentence-level,"['Style Register', 'Participant Focus', 'Relational Address']",,5.088
695,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":24,""end"":28,""text"":""them"",""labels"":[""need context""]}]",5.203
696,social,Local,"['Idea Development', 'Style Register', 'Reference Consistency']","[{""start"":29,""end"":52,""text"":""that random supermarket"",""labels"":[""need context""]}]",22.286
697,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":26,""end"":30,""text"":""them"",""labels"":[""need context""]}]",8.956
698,social,Sentence-level,"['Style Register', 'Participant Focus', 'Relational Address']",,5.851
699,social,Universal,"['Terminology Control', 'Style Register', 'Participant Focus']","[{""start"":8,""end"":25,""text"":""Superbooth Berlin"",""labels"":[""need context""]}]",14.474
700,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,7.993
701,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,4.801
702,social,Sentence-level,"['Style Register', 'Logical Connectivity', 'Relational Address']",,13.384
